,postal_code,cities_es/province
8236,30351,cartagena/murcia
8237,30300,cartagena/murcia
8238,30439,cehegin/murcia
8239,30438,cehegin/murcia
8240,30430,cehegin/murcia
8243,30562,ceuti/murcia
8244,30563,ceuti/murcia
8245,30620,fortuna/murcia
8246,30629,fortuna/murcia
8248,30628,fortuna/murcia
8249,30320,fuente_alamo_de_murcia/murcia
8250,30332,fuente_alamo_de_murcia/murcia
8251,30333,fuente_alamo_de_murcia/murcia
8252,30334,fuente_alamo_de_murcia/murcia
8253,30335,fuente_alamo_de_murcia/murcia
8254,30338,fuente_alamo_de_murcia/murcia
8255,30520,jumilla/murcia
8256,30528,jumilla/murcia
8258,30529,jumilla/murcia
8259,30892,librilla/murcia
8260,30876,lorca/murcia
8261,30817,lorca/murcia
8263,30893,lorca/murcia
8264,30890,lorca/murcia
8265,30878,lorca/murcia
8266,30834,lorca/murcia
8267,30818,lorca/murcia
8268,30810,lorca/murcia
8269,30816,lorca/murcia
8271,30800,lorca/murcia
8272,30811,lorca/murcia
8273,30812,lorca/murcia
8274,30813,lorca/murcia
8275,30814,lorca/murcia
8276,30815,lorca/murcia
8278,30564,lorqui/murcia
8279,30879,mazarron/murcia
8282,30877,mazarron/murcia
8284,30870,mazarron/murcia
8285,30860,mazarron/murcia
8286,30858,mazarron/murcia
8288,30875,mazarron/murcia
8289,30500,molina_de_segura/murcia
8290,30506,molina_de_segura/murcia
8291,30507,molina_de_segura/murcia
8292,30508,molina_de_segura/murcia
8293,30509,molina_de_segura/murcia
8296,30442,moratalla/murcia
8297,30441,moratalla/murcia
8298,30440,moratalla/murcia
8303,30170,mula/murcia
8304,30178,mula/murcia
8305,30193,mula/murcia
8306,30194,mula/murcia
8307,30164,murcia/murcia
8308,30580,murcia/murcia
8309,30579,murcia/murcia
8310,30331,murcia/murcia
8311,30169,murcia/murcia
8312,30168,murcia/murcia
8313,30167,murcia/murcia
8314,30588,murcia/murcia
8315,30165,murcia/murcia
8317,30163,murcia/murcia
8318,30162,murcia/murcia
8319,30161,murcia/murcia
8320,30166,murcia/murcia
8321,30832,murcia/murcia
8323,30850,murcia/murcia
8324,30837,murcia/murcia
8325,30836,murcia/murcia
8328,30833,murcia/murcia
8329,30589,murcia/murcia
8330,30831,murcia/murcia
8331,30830,murcia/murcia
8333,30179,murcia/murcia
8334,30592,murcia/murcia
8335,30160,murcia/murcia
8337,30100,murcia/murcia
8338,30158,murcia/murcia
8341,30001,murcia/murcia
8342,30002,murcia/murcia
8343,30003,murcia/murcia
8344,30004,murcia/murcia
8345,30005,murcia/murcia
8346,30006,murcia/murcia
8347,30007,murcia/murcia
8348,30008,murcia/murcia
8349,30009,murcia/murcia
8350,30010,murcia/murcia
8351,30570,murcia/murcia
8352,30150,murcia/murcia
8353,30157,murcia/murcia
8354,30156,murcia/murcia
8355,30155,murcia/murcia
8356,30154,murcia/murcia
8357,30153,murcia/murcia
8358,30011,murcia/murcia
8359,30151,murcia/murcia
8360,30012,murcia/murcia
8361,30139,murcia/murcia
8362,30120,murcia/murcia
8363,30110,murcia/murcia
8364,30108,murcia/murcia
8365,30107,murcia/murcia
8367,30152,murcia/murcia
8368,30611,ojos/murcia
8369,30176,pliego/murcia
8370,30196,pliego/murcia
8372,30891,puerto_lumbreras/murcia
8373,30610,ricote/murcia
8378,30720,san_javier/murcia
8379,30729,san_javier/murcia
8380,30730,san_javier/murcia
8381,30739,san_javier/murcia
8382,30740,san_pedro_del_pinatar/murcia
8385,30700,torre_pacheco/murcia
8386,30708,torre_pacheco/murcia
8387,30709,torre_pacheco/murcia
8388,30710,torre_pacheco/murcia
8390,30591,torre_pacheco/murcia
8391,30565,las_torres_de_cotillas/murcia
8395,30612,ulea/murcia
8397,30364,la_union/murcia
8398,30360,la_union/murcia
8400,30613,villanueva_del_rio_segura/murcia
8402,30510,yecla/murcia
8403,30140,santomera/murcia
8404,30148,santomera/murcia
8405,30149,santomera/murcia
8408,31280,abaigar/navarra
8409,31178,abarzuza/navarra
8410,31692,abaurregaina/navarra
8412,31264,aberin/navarra
8413,31292,aberin/navarra
8414,31523,ablitas/navarra
8415,31153,adios/navarra
8416,31228,aguilar_de_codes/navarra
8417,31460,aibar/navarra
8418,31800,altsasu/navarra
8419,31241,allin/navarra
8420,31290,allin/navarra
8421,31262,allo/navarra
8422,31272,amescoa_baja/navarra
8424,31281,ancin/navarra
8425,31261,andosilla/navarra
8426,31013,pamplona/navarra
8427,31798,anue/navarra
8428,31154,anorbe/navarra
8429,31430,aoiz/navarra
8430,31891,araitz/navarra
8431,31271,aranarache/navarra
8432,31790,arantza/navarra
8433,31192,aranguren/navarra
8434,31754,arano/navarra
8435,31849,arakil/navarra
8436,31868,arakil/navarra
8437,31850,arakil/navarra
8438,31867,arakil/navarra
8439,31239,aras/navarra
8440,31839,arbizu/navarra
8441,31438,arce/navarra
8442,31439,arce/navarra
8443,31481,arce/navarra
8444,31210,los_arcos/navarra
8445,31263,arellano/navarra
8446,31876,areso/navarra
8447,31513,arguedas/navarra
8448,31671,aria/navarra
8451,31243,arroniz/navarra
8452,31840,arruazu/navarra
8453,31140,artajona/navarra
8454,31109,artazu/navarra
8455,31193,atez/navarra
8457,31208,ayegui/navarra
8458,31240,ayegui/navarra
8459,31560,azagra/navarra
8461,31810,bakaiku/navarra
8462,31395,barasoain/navarra
8464,31229,bargota/navarra
8466,31866,basaburua/navarra
8467,31869,basaburua/navarra
8468,31720,baztan/navarra
8469,31730,baztan/navarra
8470,31794,baztan/navarra
8471,31796,baztan/navarra
8472,31714,baztan/navarra
8473,31713,baztan/navarra
8474,31700,baztan/navarra
8475,31795,baztan/navarra
8476,31715,baztan/navarra
8477,31393,beire/navarra
8478,31174,belascoain/navarra
8479,31252,berbinzana/navarra
8481,31792,bertizarana/navarra
8482,31793,bertizarana/navarra
8483,31890,betelu/navarra
8484,31398,biurrun_olcoz/navarra
8485,31540,bunuel/navarra
8486,31640,auritz/navarra
8487,31412,burgui/navarra
8488,31600,burlada/navarra
8490,31511,cabanillas/navarra
8491,31227,cabredo/navarra
8492,31515,cadreita/navarra
8493,31380,caparroso/navarra
8495,31579,carcar/navarra
8496,31310,carcastillo/navarra
8497,31311,carcastillo/navarra
8498,31520,cascante/navarra
8499,31312,caseda/navarra
8500,31490,caseda/navarra
8501,31590,castejon/navarra
8503,31454,castillonuevo/navarra
8504,31592,cintruenigo/navarra
8505,31809,ziordia/navarra
8506,31131,cirauqui/navarra
8509,31190,cizur/navarra
8510,31591,corella/navarra
8511,31530,cortes/navarra
8514,31750,donamaria/navarra
8515,31760,etxalar/navarra
8517,31820,etxarri_aranatz/navarra
8520,31486,valle_de_egues/navarra
8521,31620,valle_de_egues/navarra
8522,31621,valle_de_egues/navarra
8523,31744,elgorriaga/navarra
8524,31470,noain_/navarra
8525,31119,noain_/navarra
8526,31110,noain_/navarra
8528,31748,eratsun/navarra
8529,31829,ergoiena/navarra
8530,31638,erro/navarra
8531,31639,erro/navarra
8532,31694,erro/navarra
8533,31695,erro/navarra
8534,31696,erro/navarra
8535,31697,erro/navarra
8536,31699,erro/navarra
8537,31690,ezcaroz/navarra
8538,31494,eslava/navarra
8539,31453,esparza_de_salazar/navarra
8541,31200,estella_lizarra/navarra
8542,31630,esteribar/navarra
8545,31698,esteribar/navarra
8549,31194,ezcabarte/navarra
8550,31799,ezcabarte/navarra
8551,31749,ezkurra/navarra
8553,31491,ezprogui/navarra
8554,31492,ezprogui/navarra
8555,31370,falces/navarra
8556,31593,fitero/navarra
8557,31512,fontellas/navarra
8558,31360,funes/navarra
8559,31510,fustinana/navarra
8560,31191,galar/navarra
8561,31493,gallipienzo/navarra
8562,31451,gallues/navarra
8564,31414,garde/navarra
8566,31693,garralda/navarra
8569,31172,goni/navarra
8570,31452,guesa/navarra
8571,31175,guesalaz/navarra
8572,31176,guesalaz/navarra
8573,31291,guesalaz/navarra
8578,31473,ibargoiti/navarra
8579,31472,ibargoiti/navarra
8585,31417,isaba/navarra
8586,31745,ituren/navarra
8589,31892,iza/navarra
8591,31170,iza/navarra
8593,31421,izagaondoa/navarra
8594,31689,izalzu/navarra
8595,31691,jaurrieta/navarra
8596,31409,javier/navarra
8597,31411,javier/navarra
8601,31753,beintza_labaien/navarra
8602,31830,lakuntza/navarra
8603,31283,lana/navarra
8606,31251,larraga/navarra
8607,31270,larraona/navarra
8608,31877,larraun/navarra
8609,31878,larraun/navarra
8610,31879,larraun/navarra
8612,31588,lazagurria/navarra
8614,31133,legarda/navarra
8616,31880,leitza/navarra
8620,31260,lerin/navarra
8621,31770,lesaka/navarra
8622,31789,lesaka/navarra
8623,31177,lezaun/navarra
8624,31487,liedena/navarra
8625,31485,lizoain_arriasgoiti/navarra
8626,31482,lizoain_arriasgoiti/navarra
8627,31483,lizoain_arriasgoiti/navarra
8628,31484,lizoain_arriasgoiti/navarra
8629,31580,lodosa/navarra
8633,31440,lumbier/navarra
8635,31130,maneru/navarra
8637,31340,marcilla/navarra
8638,31382,melida/navarra
8639,31587,mendavia/navarra
8640,31282,mendaza/navarra
8641,31219,mendaza/navarra
8642,31150,mendigorria/navarra
8644,31320,milagro/navarra
8646,31253,miranda_de_arga/navarra
8648,31471,monreal/navarra
8649,31522,monteagudo/navarra
8652,31521,murchante/navarra
8654,31391,murillo_el_cuende/navarra
8655,31383,murillo_el_cuende/navarra
8656,31315,murillo_el_cuende/navarra
8657,31313,murillo_el_fruto/navarra
8658,31152,muruzabal/navarra
8659,31450,navascues/navarra
8663,31151,obanos/navarra
8665,31680,ochagavia/navarra
8668,31751,oiz/navarra
8672,31390,olite/navarra
8674,31396,oloriz/navarra
8676,31171,cendea_de_olza/navarra
8677,31173,cendea_de_olza/navarra
8679,31670,orbaizeta/navarra
8684,31250,oteiza/navarra
8685,31008,pamplona/navarra
8686,31016,pamplona/navarra
8687,31015,pamplona/navarra
8688,31014,pamplona/navarra
8689,31012,pamplona/navarra
8690,31011,pamplona/navarra
8691,31009,pamplona/navarra
8692,31007,pamplona/navarra
8693,31006,pamplona/navarra
8694,31005,pamplona/navarra
8695,31004,pamplona/navarra
8696,31003,pamplona/navarra
8697,31002,pamplona/navarra
8698,31001,pamplona/navarra
8699,31010,pamplona/navarra
8700,31350,peralta/navarra
8701,50686,petilla_de_aragon/zaragoza
8702,50686,petilla_de_aragon/navarra
8704,31392,pitillas/navarra
8705,31100,puente_la_reina/navarra
8706,31394,pueyo/navarra
8707,31550,ribaforada/navarra
8709,31415,roncal/navarra
8710,31650,orreaga/navarra
8711,31747,saldias/navarra
8713,31570,san_adrian/navarra
8714,31400,sanguesa/navarra
8716,31495,san_martin_de_unx/navarra
8717,31220,sansol/navarra
8718,31314,santacara/navarra
8719,31740,doneztebe/navarra
8721,31589,sartaguda/navarra
8722,31293,sesma/navarra
8724,31791,sunbilla/navarra
8725,31300,tafalla/navarra
8726,31397,tiebas_muruarte_de_reta/navarra
8732,31500,tudela/navarra
8735,31496,ujue/navarra
8736,31797,ultzama/navarra
8738,31422,unciti/navarra
8741,31711,urdazubi/navarra
8742,31712,urdazubi/navarra
8744,31448,urraul_alto/navarra
8746,31449,urraul_bajo/navarra
8747,31480,urraul_bajo/navarra
8749,31420,urroz_villa/navarra
8750,31752,urroz/navarra
8751,31416,urzainqui/navarra
8753,31418,uztarroz/navarra
8754,31660,luzaide/navarra
8756,31514,valtierra/navarra
8757,31780,bera/navarra
8759,31230,viana/navarra
8760,31413,vidangoz/navarra
8762,31330,villafranca/navarra
8763,31242,villamayor_de_monjardin/navarra
8765,31132,villatuerta/navarra
8767,31610,villava/navarra
8771,31179,valle_de_yerri/navarra
8774,31410,yesa/navarra
8776,31746,zubieta/navarra
8777,31710,zugarramurdi/navarra
8778,31284,zuniga/navarra
8781,31195,berrioplano/navarra
8784,31860,irurtzun/navarra
8786,31160,orkoien/navarra
8787,31180,zizur_mayor/navarra
8788,31870,lekunberri/navarra
8789,32690,allariz/ourense
8790,32660,allariz/ourense
8791,32664,allariz/ourense
8792,32665,allariz/ourense
8793,32666,allariz/ourense
8794,32667,allariz/ourense
8795,32668,allariz/ourense
8796,32669,allariz/ourense
8797,32980,amoeiro/ourense
8798,32172,amoeiro/ourense
8799,32170,amoeiro/ourense
8801,32417,a_arnoia/ourense
8802,32520,avion/ourense
8803,32632,baltar/ourense
8804,32633,baltar/ourense
8805,32646,baltar/ourense
8806,32849,bande/ourense
8807,32840,bande/ourense
8808,32859,bande/ourense
8810,32847,bande/ourense
8812,32846,bande/ourense
8813,32848,bande/ourense
8815,32701,banos_de_molgas/ourense
8816,32702,banos_de_molgas/ourense
8817,32704,banos_de_molgas/ourense
8818,32705,banos_de_molgas/ourense
8819,32890,barbadas/ourense
8820,32940,barbadas/ourense
8821,32920,barbadas/ourense
8822,32005,ourense/ourense
8823,32002,ourense/ourense
8824,32930,barbadas/ourense
8825,32300,o_barco_de_valdeorras/ourense
8826,32313,o_barco_de_valdeorras/ourense
8827,32314,o_barco_de_valdeorras/ourense
8828,32315,o_barco_de_valdeorras/ourense
8829,32317,o_barco_de_valdeorras/ourense
8830,32318,o_barco_de_valdeorras/ourense
8831,32431,beade/ourense
8832,32432,beade/ourense
8835,32634,os_blancos/ourense
8836,32514,boboras/ourense
8838,32521,boboras/ourense
8839,32522,boboras/ourense
8840,32523,boboras/ourense
8842,32525,boboras/ourense
8843,32526,boboras/ourense
8844,32530,boboras/ourense
8845,32512,boboras/ourense
8846,32812,a_bola/ourense
8847,32357,o_bolo/ourense
8848,32375,o_bolo/ourense
8850,32372,o_bolo/ourense
8851,32373,o_bolo/ourense
8852,32644,calvos_de_randin/ourense
8853,32645,calvos_de_randin/ourense
8856,32648,calvos_de_randin/ourense
8857,32334,carballeda_de_valdeorras/ourense
8858,32339,carballeda_de_valdeorras/ourense
8859,32338,carballeda_de_valdeorras/ourense
8860,32337,carballeda_de_valdeorras/ourense
8862,32330,carballeda_de_valdeorras/ourense
8863,32329,carballeda_de_valdeorras/ourense
8864,32336,carballeda_de_valdeorras/ourense
8865,32412,carballeda_de_avia/ourense
8866,32413,carballeda_de_avia/ourense
8867,32416,carballeda_de_avia/ourense
8868,32433,carballeda_de_avia/ourense
8871,32574,o_carballino/ourense
8872,32534,o_carballino/ourense
8873,32515,o_carballino/ourense
8875,32510,o_carballino/ourense
8876,32500,o_carballino/ourense
8877,32516,o_carballino/ourense
8878,32820,cartelle/ourense
8879,32821,cartelle/ourense
8880,32822,cartelle/ourense
8881,32823,cartelle/ourense
8882,32824,cartelle/ourense
8883,32825,cartelle/ourense
8884,32826,cartelle/ourense
8886,32626,castrelo_do_val/ourense
8887,32625,castrelo_do_val/ourense
8888,32612,castrelo_do_val/ourense
8889,32624,castrelo_do_val/ourense
8890,32430,castrelo_de_mino/ourense
8891,32760,castro_caldelas/ourense
8892,32764,castro_caldelas/ourense
8893,32766,castro_caldelas/ourense
8894,32768,castro_caldelas/ourense
8895,32769,castro_caldelas/ourense
8896,32774,castro_caldelas/ourense
8897,32794,castro_caldelas/ourense
8898,32800,celanova/ourense
8900,32828,celanova/ourense
8903,32817,celanova/ourense
8904,32815,celanova/ourense
8905,32816,celanova/ourense
8906,32450,cenlle/ourense
8907,32454,cenlle/ourense
8908,32459,cenlle/ourense
8909,32152,coles/ourense
8910,32153,coles/ourense
8911,32100,coles/ourense
8912,32950,coles/ourense
8913,32200,cortegada/ourense
8914,32211,cortegada/ourense
8915,32213,cortegada/ourense
8916,32680,cualedro/ourense
8917,32688,cualedro/ourense
8918,32689,cualedro/ourense
8919,32786,chandrexa_de_queixa/ourense
8920,32787,chandrexa_de_queixa/ourense
8922,32767,chandrexa_de_queixa/ourense
8924,32860,entrimo/ourense
8926,32868,entrimo/ourense
8927,32869,entrimo/ourense
8928,32720,esgos/ourense
8929,32793,esgos/ourense
8930,32637,xinzo_de_limia/ourense
8931,32636,xinzo_de_limia/ourense
8932,32640,xinzo_de_limia/ourense
8934,32631,xinzo_de_limia/ourense
8935,32630,xinzo_de_limia/ourense
8936,32635,xinzo_de_limia/ourense
8937,32212,gomesende/ourense
8938,32456,a_gudina/ourense
8939,32540,a_gudina/ourense
8940,32545,a_gudina/ourense
8941,32546,a_gudina/ourense
8942,32547,a_gudina/ourense
8943,32536,o_irixo/ourense
8944,32539,o_irixo/ourense
8945,32537,o_irixo/ourense
8949,32535,o_irixo/ourense
8950,32670,xunqueira_de_ambia/ourense
8951,32678,xunqueira_de_ambia/ourense
8952,32679,xunqueira_de_ambia/ourense
8953,32708,xunqueira_de_espadanedo/ourense
8955,32730,xunqueira_de_espadanedo/ourense
8957,32358,larouco/ourense
8958,32370,larouco/ourense
8959,32371,larouco/ourense
8960,32620,laza/ourense
8962,32622,laza/ourense
8963,32621,laza/ourense
8964,32420,leiro/ourense
8965,32425,leiro/ourense
8966,32426,leiro/ourense
8967,32427,leiro/ourense
8968,32428,leiro/ourense
8969,32429,leiro/ourense
8970,32858,lobeira/ourense
8973,32850,lobeira/ourense
8975,32897,lobeira/ourense
8977,32870,lobios/ourense
8978,32879,lobios/ourense
8979,32892,lobios/ourense
8982,32895,lobios/ourense
8983,32707,maceda/ourense
8984,32790,maceda/ourense
8986,32703,maceda/ourense
8987,32700,maceda/ourense
8988,32706,maceda/ourense
8991,32781,manzaneda/ourense
8992,32782,manzaneda/ourense
8994,32784,manzaneda/ourense
8995,32785,manzaneda/ourense
8999,32577,maside/ourense
9000,32575,maside/ourense
9001,32572,maside/ourense
9002,32570,maside/ourense
9004,32410,melon/ourense
9005,32411,melon/ourense
9007,32830,a_merca/ourense
9008,32838,a_merca/ourense
9009,32839,a_merca/ourense
9010,32549,a_mezquita/ourense
9013,32548,a_mezquita/ourense
9014,32750,montederramo/ourense
9015,32751,montederramo/ourense
9019,32611,monterrei/ourense
9020,32618,monterrei/ourense
9021,32899,muinos/ourense
9022,32898,muinos/ourense
9023,32880,muinos/ourense
9024,32896,muinos/ourense
9026,32162,nogueira_de_ramuin/ourense
9027,32791,nogueira_de_ramuin/ourense
9029,32448,nogueira_de_ramuin/ourense
9030,32163,nogueira_de_ramuin/ourense
9031,32161,nogueira_de_ramuin/ourense
9032,32160,nogueira_de_ramuin/ourense
9033,32164,nogueira_de_ramuin/ourense
9034,32613,oimbra/ourense
9035,32698,oimbra/ourense
9038,32990,ourense/ourense
9039,32981,ourense/ourense
9041,32971,ourense/ourense
9042,32970,ourense/ourense
9043,32960,ourense/ourense
9044,32593,ourense/ourense
9046,32103,ourense/ourense
9048,32001,ourense/ourense
9049,32003,ourense/ourense
9050,32004,ourense/ourense
9051,32900,ourense/ourense
9052,32111,paderne_de_allariz/ourense
9054,32110,paderne_de_allariz/ourense
9055,32226,padrenda/ourense
9056,32227,padrenda/ourense
9057,32228,padrenda/ourense
9058,32229,padrenda/ourense
9059,32236,padrenda/ourense
9060,32220,padrenda/ourense
9061,32747,parada_de_sil/ourense
9064,32740,parada_de_sil/ourense
9065,32748,parada_de_sil/ourense
9067,32749,parada_de_sil/ourense
9069,32710,o_pereiro_de_aguiar/ourense
9070,32711,o_pereiro_de_aguiar/ourense
9071,32792,o_pereiro_de_aguiar/ourense
9072,32440,a_peroxa/ourense
9074,32151,a_peroxa/ourense
9075,32120,a_peroxa/ourense
9076,32449,a_peroxa/ourense
9077,32150,a_peroxa/ourense
9080,32356,petin/ourense
9082,32135,pinor/ourense
9083,32137,pinor/ourense
9084,32138,pinor/ourense
9085,32641,porqueira/ourense
9086,32643,porqueira/ourense
9089,32780,a_pobra_de_trives/ourense
9090,32789,a_pobra_de_trives/ourense
9091,32788,a_pobra_de_trives/ourense
9094,32235,pontedeva/ourense
9095,32452,punxin/ourense
9097,32457,punxin/ourense
9100,32814,quintela_de_leirado/ourense
9101,32654,rairiz_de_veiga/ourense
9102,32655,rairiz_de_veiga/ourense
9103,32653,rairiz_de_veiga/ourense
9104,32652,rairiz_de_veiga/ourense
9105,32811,ramiras/ourense
9107,32810,ramiras/ourense
9108,32400,ribadavia/ourense
9110,32415,ribadavia/ourense
9113,32418,ribadavia/ourense
9115,32779,san_xoan_de_rio/ourense
9117,32770,san_xoan_de_rio/ourense
9120,32610,rios/ourense
9121,32350,a_rua/ourense
9124,32310,rubia/ourense
9125,32311,rubia/ourense
9126,32312,rubia/ourense
9127,32320,rubia/ourense
9129,32455,san_amaro/ourense
9131,32453,san_amaro/ourense
9133,32901,san_cibrao_das_vinas/ourense
9134,32910,san_cibrao_das_vinas/ourense
9135,32911,san_cibrao_das_vinas/ourense
9137,32141,san_cristovo_de_cea/ourense
9138,32130,san_cristovo_de_cea/ourense
9142,32136,san_cristovo_de_cea/ourense
9144,32139,san_cristovo_de_cea/ourense
9145,32692,sandias/ourense
9146,32693,sandias/ourense
9149,32696,sarreaus/ourense
9151,32691,taboadela/ourense
9153,32765,a_teixeira/ourense
9161,32695,trasmiras/ourense
9163,32360,a_veiga/ourense
9164,32365,a_veiga/ourense
9165,32366,a_veiga/ourense
9167,32368,a_veiga/ourense
9168,32369,a_veiga/ourense
9169,32813,verea/ourense
9171,32699,verin/ourense
9173,32697,verin/ourense
9174,32619,verin/ourense
9175,32600,verin/ourense
9176,32615,verin/ourense
9178,32562,viana_do_bolo/ourense
9179,32563,viana_do_bolo/ourense
9180,32560,viana_do_bolo/ourense
9181,32558,viana_do_bolo/ourense
9182,32556,viana_do_bolo/ourense
9183,32555,viana_do_bolo/ourense
9184,32554,viana_do_bolo/ourense
9185,32550,viana_do_bolo/ourense
9187,32557,viana_do_bolo/ourense
9188,32102,vilamarin/ourense
9191,32101,vilamarin/ourense
9192,32140,vilamarin/ourense
9193,32349,vilamartin_de_valdeorras/ourense
9195,32316,vilamartin_de_valdeorras/ourense
9196,32340,vilamartin_de_valdeorras/ourense
9197,32348,vilamartin_de_valdeorras/ourense
9200,32650,vilar_de_santos/ourense
9201,32651,vilar_de_santos/ourense
9204,32616,vilardevos/ourense
9205,32617,vilardevos/ourense
9209,33815,allande/asturias
9210,33890,allande/asturias
9211,33889,allande/asturias
9212,33888,allande/asturias
9213,33887,allande/asturias
9214,33880,allande/asturias
9215,33885,allande/asturias
9216,33677,aller/asturias
9217,33683,aller/asturias
9218,33688,aller/asturias
9219,33687,aller/asturias
9220,33686,aller/asturias
9221,33685,aller/asturias
9222,33684,aller/asturias
9223,33680,aller/asturias
9224,33670,aller/asturias
9225,33678,aller/asturias
9226,33681,aller/asturias
9227,33676,aller/asturias
9228,33675,aller/asturias
9229,33679,aller/asturias
9230,33557,amieva/asturias
9231,33558,amieva/asturias
