,,,,,,,,,,,,,,,,,,
DATA Postal code,Cities ES, Cities, Province ES, Province, Autonomous Community ES, Autonomous Community,Cities ES - Province ES,Cities ES - Province,Cities ES - CCAA ES,Cities ES - CCAA,Cities - Province ES,Cities - Province ES,Cities - Province ES,Cities - Province ES,Province ES - CCAA ES,Province ES - CCAA,Province - CCAA ES,Province - CCAA
24389,Benuza,Benuza,León,León,Castilla y León,Castilla y León,Benuza/León,Benuza/León,Benuza/Castilla y León,Benuza/Castilla y León,Benuza/León,Benuza/León,Benuza/Castilla y León,Benuza/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24390,Carracedelo,Carracedelo,León,León,Castilla y León,Castilla y León,Carracedelo/León,Carracedelo/León,Carracedelo/Castilla y León,Carracedelo/Castilla y León,Carracedelo/León,Carracedelo/León,Carracedelo/Castilla y León,Carracedelo/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24391,Chozas de Abajo,Chozas de Abajo,León,León,Castilla y León,Castilla y León,Chozas de Abajo/León,Chozas de Abajo/León,Chozas de Abajo/Castilla y León,Chozas de Abajo/Castilla y León,Chozas de Abajo/León,Chozas de Abajo/León,Chozas de Abajo/Castilla y León,Chozas de Abajo/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24392,Cimanes del Tejar,Cimanes del Tejar,León,León,Castilla y León,Castilla y León,Cimanes del Tejar/León,Cimanes del Tejar/León,Cimanes del Tejar/Castilla y León,Cimanes del Tejar/Castilla y León,Cimanes del Tejar/León,Cimanes del Tejar/León,Cimanes del Tejar/Castilla y León,Cimanes del Tejar/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24393,Bustillo del Páramo,Bustillo del Páramo,León,León,Castilla y León,Castilla y León,Bustillo del Páramo/León,Bustillo del Páramo/León,Bustillo del Páramo/Castilla y León,Bustillo del Páramo/Castilla y León,Bustillo del Páramo/León,Bustillo del Páramo/León,Bustillo del Páramo/Castilla y León,Bustillo del Páramo/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24394,Valderrey,Valderrey,León,León,Castilla y León,Castilla y León,Valderrey/León,Valderrey/León,Valderrey/Castilla y León,Valderrey/Castilla y León,Valderrey/León,Valderrey/León,Valderrey/Castilla y León,Valderrey/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24395,San Justo de la Vega,San Justo de la Vega,León,León,Castilla y León,Castilla y León,San Justo de la Vega/León,San Justo de la Vega/León,San Justo de la Vega/Castilla y León,San Justo de la Vega/Castilla y León,San Justo de la Vega/León,San Justo de la Vega/León,San Justo de la Vega/Castilla y León,San Justo de la Vega/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24396,Magaz de Cepeda,Magaz de Cepeda,León,León,Castilla y León,Castilla y León,Magaz de Cepeda/León,Magaz de Cepeda/León,Magaz de Cepeda/Castilla y León,Magaz de Cepeda/Castilla y León,Magaz de Cepeda/León,Magaz de Cepeda/León,Magaz de Cepeda/Castilla y León,Magaz de Cepeda/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24397,Magaz de Cepeda,Magaz de Cepeda,León,León,Castilla y León,Castilla y León,Magaz de Cepeda/León,Magaz de Cepeda/León,Magaz de Cepeda/Castilla y León,Magaz de Cepeda/Castilla y León,Magaz de Cepeda/León,Magaz de Cepeda/León,Magaz de Cepeda/Castilla y León,Magaz de Cepeda/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24398,Castropodame,Castropodame,León,León,Castilla y León,Castilla y León,Castropodame/León,Castropodame/León,Castropodame/Castilla y León,Castropodame/Castilla y León,Castropodame/León,Castropodame/León,Castropodame/Castilla y León,Castropodame/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24400,Ponferrada,Ponferrada,León,León,Castilla y León,Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24401,Ponferrada,Ponferrada,León,León,Castilla y León,Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24402,Ponferrada,Ponferrada,León,León,Castilla y León,Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24403,Ponferrada,Ponferrada,León,León,Castilla y León,Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24404,Ponferrada,Ponferrada,León,León,Castilla y León,Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24410,Arganza,Arganza,León,León,Castilla y León,Castilla y León,Arganza/León,Arganza/León,Arganza/Castilla y León,Arganza/Castilla y León,Arganza/León,Arganza/León,Arganza/Castilla y León,Arganza/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24411,Ponferrada,Ponferrada,León,León,Castilla y León,Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24412,Cabañas Raras,Cabañas Raras,León,León,Castilla y León,Castilla y León,Cabañas Raras/León,Cabañas Raras/León,Cabañas Raras/Castilla y León,Cabañas Raras/Castilla y León,Cabañas Raras/León,Cabañas Raras/León,Cabañas Raras/Castilla y León,Cabañas Raras/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24413,Molinaseca,Molinaseca,León,León,Castilla y León,Castilla y León,Molinaseca/León,Molinaseca/León,Molinaseca/Castilla y León,Molinaseca/Castilla y León,Molinaseca/León,Molinaseca/León,Molinaseca/Castilla y León,Molinaseca/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24414,Ponferrada,Ponferrada,León,León,Castilla y León,Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24415,Ponferrada,Ponferrada,León,León,Castilla y León,Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24416,Ponferrada,Ponferrada,León,León,Castilla y León,Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24420,Fabero,Fabero,León,León,Castilla y León,Castilla y León,Fabero/León,Fabero/León,Fabero/Castilla y León,Fabero/Castilla y León,Fabero/León,Fabero/León,Fabero/Castilla y León,Fabero/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24428,Fabero,Fabero,León,León,Castilla y León,Castilla y León,Fabero/León,Fabero/León,Fabero/Castilla y León,Fabero/Castilla y León,Fabero/León,Fabero/León,Fabero/Castilla y León,Fabero/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24429,Fabero,Fabero,León,León,Castilla y León,Castilla y León,Fabero/León,Fabero/León,Fabero/Castilla y León,Fabero/Castilla y León,Fabero/León,Fabero/León,Fabero/Castilla y León,Fabero/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24430,Vega de Espinareda,Vega de Espinareda,León,León,Castilla y León,Castilla y León,Vega de Espinareda/León,Vega de Espinareda/León,Vega de Espinareda/Castilla y León,Vega de Espinareda/Castilla y León,Vega de Espinareda/León,Vega de Espinareda/León,Vega de Espinareda/Castilla y León,Vega de Espinareda/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24433,Candín,Candín,León,León,Castilla y León,Castilla y León,Candín/León,Candín/León,Candín/Castilla y León,Candín/Castilla y León,Candín/León,Candín/León,Candín/Castilla y León,Candín/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24434,Fabero,Fabero,León,León,Castilla y León,Castilla y León,Fabero/León,Fabero/León,Fabero/Castilla y León,Fabero/Castilla y León,Fabero/León,Fabero/León,Fabero/Castilla y León,Fabero/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24435,Vega de Espinareda,Vega de Espinareda,León,León,Castilla y León,Castilla y León,Vega de Espinareda/León,Vega de Espinareda/León,Vega de Espinareda/Castilla y León,Vega de Espinareda/Castilla y León,Vega de Espinareda/León,Vega de Espinareda/León,Vega de Espinareda/Castilla y León,Vega de Espinareda/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24436,Vega de Espinareda,Vega de Espinareda,León,León,Castilla y León,Castilla y León,Vega de Espinareda/León,Vega de Espinareda/León,Vega de Espinareda/Castilla y León,Vega de Espinareda/Castilla y León,Vega de Espinareda/León,Vega de Espinareda/León,Vega de Espinareda/Castilla y León,Vega de Espinareda/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24437,Vega de Espinareda,Vega de Espinareda,León,León,Castilla y León,Castilla y León,Vega de Espinareda/León,Vega de Espinareda/León,Vega de Espinareda/Castilla y León,Vega de Espinareda/Castilla y León,Vega de Espinareda/León,Vega de Espinareda/León,Vega de Espinareda/Castilla y León,Vega de Espinareda/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24438,Berlanga del Bierzo,Berlanga del Bierzo,León,León,Castilla y León,Castilla y León,Berlanga del Bierzo/León,Berlanga del Bierzo/León,Berlanga del Bierzo/Castilla y León,Berlanga del Bierzo/Castilla y León,Berlanga del Bierzo/León,Berlanga del Bierzo/León,Berlanga del Bierzo/Castilla y León,Berlanga del Bierzo/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24439,Sancedo,Sancedo,León,León,Castilla y León,Castilla y León,Sancedo/León,Sancedo/León,Sancedo/Castilla y León,Sancedo/Castilla y León,Sancedo/León,Sancedo/León,Sancedo/Castilla y León,Sancedo/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24440,Carucedo,Carucedo,León,León,Castilla y León,Castilla y León,Carucedo/León,Carucedo/León,Carucedo/Castilla y León,Carucedo/Castilla y León,Carucedo/León,Carucedo/León,Carucedo/Castilla y León,Carucedo/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24441,Carucedo,Carucedo,León,León,Castilla y León,Castilla y León,Carucedo/León,Carucedo/León,Carucedo/Castilla y León,Carucedo/Castilla y León,Carucedo/León,Carucedo/León,Carucedo/Castilla y León,Carucedo/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24442,Candín,Candín,León,León,Castilla y León,Castilla y León,Candín/León,Candín/León,Candín/Castilla y León,Candín/Castilla y León,Candín/León,Candín/León,Candín/Castilla y León,Candín/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24443,Borrenes,Borrenes,León,León,Castilla y León,Castilla y León,Borrenes/León,Borrenes/León,Borrenes/Castilla y León,Borrenes/Castilla y León,Borrenes/León,Borrenes/León,Borrenes/Castilla y León,Borrenes/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24444,Borrenes,Borrenes,León,León,Castilla y León,Castilla y León,Borrenes/León,Borrenes/León,Borrenes/Castilla y León,Borrenes/Castilla y León,Borrenes/León,Borrenes/León,Borrenes/Castilla y León,Borrenes/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24445,Priaranza del Bierzo,Priaranza del Bierzo,León,León,Castilla y León,Castilla y León,Priaranza del Bierzo/León,Priaranza del Bierzo/León,Priaranza del Bierzo/Castilla y León,Priaranza del Bierzo/Castilla y León,Priaranza del Bierzo/León,Priaranza del Bierzo/León,Priaranza del Bierzo/Castilla y León,Priaranza del Bierzo/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24446,Priaranza del Bierzo,Priaranza del Bierzo,León,León,Castilla y León,Castilla y León,Priaranza del Bierzo/León,Priaranza del Bierzo/León,Priaranza del Bierzo/Castilla y León,Priaranza del Bierzo/Castilla y León,Priaranza del Bierzo/León,Priaranza del Bierzo/León,Priaranza del Bierzo/Castilla y León,Priaranza del Bierzo/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24447,Priaranza del Bierzo,Priaranza del Bierzo,León,León,Castilla y León,Castilla y León,Priaranza del Bierzo/León,Priaranza del Bierzo/León,Priaranza del Bierzo/Castilla y León,Priaranza del Bierzo/Castilla y León,Priaranza del Bierzo/León,Priaranza del Bierzo/León,Priaranza del Bierzo/Castilla y León,Priaranza del Bierzo/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
24448,Ponferrada,Ponferrada,León,León,Castilla y León,Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,Ponferrada/León,Ponferrada/León,Ponferrada/Castilla y León,Ponferrada/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León,León/Castilla y León
