CODCNH	NOMBRE	DIRECCION	TELEFONO	TELEFONO2	TELEFAX	CODMU	MUNICIPIOS	CODPROV	PROVINCIAS	CODAUTO	COMUNIDADES	CODPOSTAL	NCAMAS	CODFI	FINALIDAD ASISITENCIAL	CODPAT	DEPENDENCIA PATRIMONIAL	CODFU	DEPENDENCIA FUNCIONAL	ACREDOCENT	ESCOMPLE	FORCOMPLE	CODIDCOM	ALTA	CERRADO	CAPITAL	CIERREFECH	CONCIERTO	EMAIL	TAC	RM	GAM	HEM	ASD	LIT	BCO	ALI	SPECT	PET	MAMOS	DO	DIAL
280777	HH. HH. SGDO. C. DE JESÈS. COMPLEJO ASISTENCIAL BENITO MENNI	JARDINES, 1	918930150		918930175	280409	Ciempozuelos	28	MADRID	13	MADRID	28350	318	6	PSIQUIµTRICO	12	PRIVADO-BENêFICO (IGLESIA)	21	PRIVADO-BENêFICO (IGLESIA)	N	N	N		N	N	N		S	jrodriguez.cabm@hospitalarias.es	0	0	0	0	0	0	0	0	0	0	0	0	0
280783	CENTRO SAN JUAN DE DIOS	AV. DE SAN JUAN DE DIOS, 1	918930001	646599099	918932868	280409	Ciempozuelos	28	MADRID	13	MADRID	28350	339	6	PSIQUIµTRICO	12	PRIVADO-BENêFICO (IGLESIA)	21	PRIVADO-BENêFICO (IGLESIA)	S	N	N		N	N	N		S	elvira.conde@sjd.es	0	0	0	0	0	0	0	0	0	0	0	0	0
280796	HOSPITAL MONOGRµFICO ASEPEYO DE TRAUMAT. CIRUG÷A Y REHABILITACI‡N	JOAQU÷N DE CµRDENAS, 2	916735011		916276204	280493	Coslada	28	MADRID	13	MADRID	28823	133	10	TRAUMATOLOG÷A Y/O REHABILITACI‡N	10	MATEP	19	MATEP	S	N	N		N	N	N		N	IGARCIAGISMERA@ASEPEYO.ES	1	2	0	0	0	0	0	0	0	0	0	0	0
280800	HOSPITAL GUADARRAMA	PASEO DEL MOLINO DEL REY, 2	918562000		918562057	280685	Guadarrama	28	MADRID	13	MADRID	28440	144	13	GERIATR÷A Y/O LARGA ESTANCIA	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	N	N	N		N	N	N		N	gerencia.hgua@salud.madrid.org	0	0	0	0	0	0	0	0	0	0	0	0	0
280838	HOSPITAL UNIVERSITARIO SEVERO OCHOA	AVENIDA DE ORELLANA S/Nß	914818000		916940717	280745	LeganÇs	28	MADRID	13	MADRID	28911	386	1	GENERAL	1	SEGURIDAD SOCIAL	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	gencia.hsvo@salud.madrid.org	2	2	0	1	1	0	0	0	0	0	2	0	57
280843	INSTITUTO PSIQUIµTRICO SERVICIOS DE SALUD MENTAL JOSê GERMAIN-1 LUNA	LA LUNA, 1	915866767		915866543	280745	LeganÇs	28	MADRID	13	MADRID	28911	0	6	PSIQUIµTRICO	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	N	S	281427	N	N	N		N	gerencia.ipjg@salud.madrid.org	0	0	0	0	0	0	0	0	0	0	0	0	0
280856	FREMAP HOSPITAL Y CENTRO DE REHABILITACI‡N DE MAJADAHONDA	CTRA. DE POZUELO, 61	916265642	916265279	916392607	280800	Majadahonda	28	MADRID	13	MADRID	28222	116	10	TRAUMATOLOG÷A Y/O REHABILITACI‡N	10	MATEP	19	MATEP	S	N	N		N	N	N		N	braulio_garrido@fremap.es	1	2	0	0	0	0	0	0	0	0	0	0	0
280894	HOSPITAL UNIVERSITARIO DE M‡STOLES	C/ DR. LUIS MONTES S/N (ANTIGUA C/ R÷O JÈCAR)	916648600		916471917	280920	M¢stoles	28	MADRID	13	MADRID	28935	332	1	GENERAL	1	SEGURIDAD SOCIAL	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	gerent.hmtl@salud.madrid.org	1	2	0	0	0	0	0	0	0	0	2	0	0
280920	HOSPITAL EL ESCORIAL	CTRA. GUADARRAMA - SAN LORENZO DE EL ESCORIAL, KM. 6,2	918973000		918973005	281317	San Lorenzo de El Escorial	28	MADRID	13	MADRID	28200	91	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	hospitalelescorial.h@salud.madrid.org	1	1	0	0	0	0	0	0	0	0	1	0	0
280936	HOSPITAL VIRGEN DE LA POVEDA	CTRA. DEL HOSPITAL, S/N KM. 5	918608000		918620100	281718	Villa del Prado	28	MADRID	13	MADRID	28630	202	13	GERIATR÷A Y/O LARGA ESTANCIA	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	N	N	N		N	N	N		N	gerenciahvpo@salud.madrid.org	0	0	0	0	0	0	0	0	0	0	0	0	0
280954	HOSPITAL DE MADRID	PZA CONDE DEL VALLE DE SUCHILL, 16	914476600	915941598	915941598	280796	Madrid	28	MADRID	13	MADRID	28015	99	2	QUIRÈRGICO	12	PRIVADO-BENêFICO (IGLESIA)	23	PRIVADO NO BENêFICO	S	N	N		N	N	S		S	msanchezgalindo@hmhospitales.com	1	2	0	0	0	0	0	0	0	0	1	0	0
280989	HOSPITAL UNIVERSITARIO DE GETAFE	CRTRA DE TOLEDO, KM. 12,5	916839360		916839748	280650	Getafe	28	MADRID	13	MADRID	28905	510	1	GENERAL	1	SEGURIDAD SOCIAL	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	gencia.hugf@salud.madrid.org	2	2	0	1	1	0	0	0	2	1	1	0	24
281034	CL÷NICA ISADORA	PIRINEOS, 7	913111000		913111659	280796	Madrid	28	MADRID	13	MADRID	28040	19	12	MêDICO-QUIRÈRGICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	clinica-isadora@clinica-isadora.es	0	0	0	0	0	0	0	0	0	0	0	0	0
281049	HOSPITAL UNIVERSITARIO MONCLOA	AV. VALLADOLID, 83	915957392	915957291	915957077	280796	Madrid	28	MADRID	13	MADRID	28008	235	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	direccion.moncloa@grupohla.com	1	2	0	1	1	0	0	0	0	0	1	0	1
281071	HOSPITAL UNIVERSITARIO FUNDACI‡N ALCORC‡N	BUDAPEST, 1	916219400		916219902	280072	Alcorc¢n	28	MADRID	13	MADRID	28922	400	1	GENERAL	1	SEGURIDAD SOCIAL	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	direcciongerencia@fhalcorcon.es	2	2	1	1	1	1	0	0	0	0	2	1	28
281087	CLINICA CEMTRO	AV. VENTISQUERO DE LA CONDESA, 42	917355757		917355758	280796	Madrid	28	MADRID	13	MADRID	28035	94	12	MêDICO-QUIRÈRGICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	administracion@clinicacemtro.com	1	4	0	0	0	0	0	0	0	0	0	0	0
281090	HOSPITAL UNIVERSITARIO HM  MONTEPR÷NCIPE	AV. MONTEPR÷NCIPE, 25	917089900		912110118	280225	Boadilla del Monte	28	MADRID	13	MADRID	28660	170	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	S	N	N		N	N	N		S	lespada@hmhospitales.com	1	3	0	2	2	1	0	0	0	0	1	1	1
281113	CENTRO ONCOL‡GICO MD ANDERSON INTERNATIONAL ESPA•A	G‡MEZ HEMANS. 2-4	917878600		917680687	280796	Madrid	28	MADRID	13	MADRID	28033	99	8	ONCOL‡GICO	5	MINISTERIO DE DEFENSA	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	info@mdanderson.es	1	1	1	0	0	0	0	2	0	1	1	1	0
281124	HOSPITAL QUIRONSALUD SUR	ESTAMBUL, 30	916496600		916496604	280072	Alcorc¢n	28	MADRID	13	MADRID	28922	81	12	MêDICO-QUIRÈRGICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		S	monte.rodriguez@quironsalud.es	1	2	0	1	1	0	0	0	0	0	1	1	0
281146	HOSPITAL UNIVERSITARIO DE FUENLABRADA	CAMINO DEL MOLINO, 2	916006000		916006701	280587	Fuenlabrada	28	MADRID	13	MADRID	28942	406	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	gerencia.hflr@salud.madrid.org	1	2	1	1	1	0	0	2	1	1	1	1	0
281157	HOSPITAL UNIVERSITARIO HM TORRELODONES	AV. CASTILLO OLIVARES S/N	912675000	912675062	918591555	281527	Torrelodones	28	MADRID	13	MADRID	28250	86	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	S	N	N		N	N	N		S	mvillarinop@hmhospitales.com	1	2	0	0	0	0	0	0	0	0	1	0	0
281168	COMPLEJO UNIVERSITARIO LA PAZ	Pß DE LA CASTELLANA, 261	917277000		913584699	280796	Madrid	28	MADRID	13	MADRID	28046	1268	1	GENERAL	1	SEGURIDAD SOCIAL	34	SERVICIO MADRILE•O DE SALUD	S	S	N		N	N	S		N	gencia.hulp@salud.madrid.org	6	4	3	3	3	0	0	2	1	1	3	3	43
281179	HOSPITAL LA MORALEJA	AV. FRANCISCO PI Y MARGALL, 81	917679100		917679344	280796	Madrid	28	MADRID	13	MADRID	28050	126	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	S	N	N		N	N	S		N	bruiz@sanitas.es	1	2	0	1	1	1	0	0	2	1	1	1	0
281180	HOSPITAL LOS MADRO•OS	CRTRA. M-501 KM 17,900 (V÷A DE SERVICIO)	918163526		918159728	280262	Brunete	28	MADRID	13	MADRID	28690	53	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		S	info@lmh.es	1	2	0	0	0	0	0	0	0	0	1	0	0
281203	HOSPITAL QUIR‡NSALUD MADRID	DIEGO DE VELAZQUEZ, 1	902151016	914521906	915183232	281150	Pozuelo de Alarc¢n	28	MADRID	13	MADRID	28223	239	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	S	N	N		N	N	N		S	direccion.mad@quironsalud.es	2	3	1	1	0	0	2	1	1	1	1	0	0
281214	HOSPITAL CENTRO DE CUIDADOS LAGUNA	CONCEJAL FRANCISCO JOSê JIMêNEZ MART÷N, 128	915099137		914013649	280796	Madrid	28	MADRID	13	MADRID	28047	47	14	OTROS MONOGRµFICOS	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	N	N	N		N	N	S		S	direccion@lagunacuida.org	0	0	0	0	0	0	0	0	0	0	0	0	0
281225	HOSPITAL UNIVERSITARIO MADRID SANCHINARRO	O•A, 10	917567800		917500133	280796	Madrid	28	MADRID	13	MADRID	28050	198	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	S	N	N		N	N	S		S	mpelaez@hmhospitales.com	3	4	1	1	1	0	0	3	1	1	1	1	1
281236	HOSPITAL UNIVERSITARIO INFANTA ELENA	AV. DE LOS REYES CAT‡LICOS, 21	918948410	918948540	918948538	281610	Valdemoro	28	MADRID	13	MADRID	28342	158	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	sonia.gonzalez@quironsalud.es	1	2	0	1	1	0	0	0	0	0	1	1	17
281247	VITAS NISA PARDO DE ARAVACA.	LA SALLE, 12	915129000	915129027	913079510	280796	Madrid	28	MADRID	13	MADRID	28023	98	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	aravaca@hospitales.nisa.es	1	1	0	1	1	0	0	0	0	0	1	1	0
281258	HOSPITAL UNIVERSITARIO INFANTA SOF÷A	PASEO DE EUROPA,32	911914000	911914075	911915017	281343	San Sebasti†n de los Reyes	28	MADRID	13	MADRID	28702	271	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	gerencia.huis@salud.madrid.org	1	2	0	0	1	0	0	0	0	0	2	1	21
281269	HOSPITAL UNIVERSITARIO DEL HENARES	AV. MARIE CURIE S/N	911912000	911912008	911912288	280493	Coslada	28	MADRID	13	MADRID	28822	243	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	gerencia.hhen@salud.madrid.org	1	1	0	0	0	0	0	0	0	0	2	0	25
281270	HOSPITAL UNIVERSITARIO INFANTA LEONOR	GRAN V÷A DEL ESTE, 80	911918000		911919077	280796	Madrid	28	MADRID	13	MADRID	28031	0	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	N	S	281405	N	N	S		N	gerencia.hvll@salud.madrid.org	0	0	0	0	0	0	0	0	0	0	0	0	0
281281	HOSPITAL UNIVERSITARIO DEL SURESTE	RONDA DEL SUR, 10	918394454	918394000	918394278	280148	Arganda del Rey	28	MADRID	13	MADRID	28500	132	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	N	N	N		N	N	N		N	gerencia.hses@salud.madrid.org	1	1	0	0	0	0	0	0	0	0	1	0	18
281292	HOSPITAL UNIVERSITARIO DEL TAJO	AVDA. AMAZONAS CENTRAL, S/N	918014101		918014302	280133	Aranjuez	28	MADRID	13	MADRID	28300	98	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	N	N	N		N	N	N		N	gerencia.htaj@salud.madrid.org	1	1	0	0	1	0	0	0	0	0	1	0	13
281304	HOSPITAL UNIVERSITARIO INFANTA CRISTINA	AV. 9 DE JUNIO, 2	911913500	911913332	911913960	281065	Parla	28	MADRID	13	MADRID	28981	188	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	gerencia.hsur@salud.madrid.org	1	1	0	0	0	0	0	0	0	0	1	0	16
281315	HOSPITAL UNIVERSITARIO PUERTA DE HIERRO MAJADAHONDA	JOAQU÷N RODRIGO, 2	911916000	911916468	913734661	280800	Majadahonda	28	MADRID	13	MADRID	28222	613	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	gerent.hpth@salud.madrid.org	3	3	0	2	3	1	0	4	4	1	2	1	31
281326	CASTA GUADARRAMA	CARRETERA NACIONAL VI, KM. 50,300	918548328		918540686	280685	Guadarrama	28	MADRID	13	MADRID	28440	160	6	PSIQUIµTRICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		S	direccionguadarrama@castasalud.com	0	0	0	0	0	0	0	0	0	0	0	0	0
281337	HOSPITAL UNIVERSITARIO DE TORREJ‡N	MATEO INURRIA, S/N	916262518		914886624	281489	Torrej¢n de Ardoz	28	MADRID	13	MADRID	28850	250	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	gerencia@torrejonsalud.com	3	2	0	1	1	0	0	2	0	0	1	1	22
281348	HOSPITAL REY JUAN CARLOS	GLADIOLO S/N	914816225		914816216	280920	M¢stoles	28	MADRID	13	MADRID	28933	364	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	N	N		N	N	N		N	info@hospitalreyjuancarlos.es	2	3	0	1	2	0	0	1	1	1	2	1	20
281359	HOSPITAL GENERAL DE VILLALBA	CARRETERA DE ALPEDRETE A MORALZARZAL M-608 KM 41	910908102	910908104	910908122	280474	Collado Villalba	28	MADRID	13	MADRID	28400	209	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	N	N	N		N	N	N		N	secretariadireccion@hgvillalba.es	1	2	0	1	0	0	0	0	1	0	1	1	18
281360	HM UNIVERSITARIO PUERTA DEL SUR	AVENIDA DE CARLOS V, 70	912673100		912673193	280920	M¢stoles	28	MADRID	13	MADRID	28938	182	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	S	N	N		N	N	N		S	sruizdeaguiar@hmhospitales.com	2	3	1	1	1	0	0	2	1	1	1	0	0
281371	HM VALLES	C/SANTIAGO, 14	917374353		912805932	280053	Alcal† de Henares	28	MADRID	13	MADRID	28801	20	16	OTRA FINALIDAD	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	S	N	N		N	N	N		S	"fgcalleja@hmhospitales.com; imarco@hmhospitales.com"	1	1	1	0	0	0	0	0	0	0	1	1	0
281382	HOSPITAL CASAVERDE DE MADRID	C/ JOSê MAR÷A L‡PEZ Nß 3 (ANTIGUO PASEO DE SAN DAMIµN ,3)	911609910			280967	Navalcarnero	28	MADRID	13	MADRID	28600	100	11	REHABILITACI‡N PSICOF÷SICA	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		N	direccion.madrid@grupocasaverde.com	0	0	0	0	0	0	0	0	0	0	0	0	0
281393	CL÷NICA UNIVERSIDAD DE NAVARRA	MARQUESADO DE SANTA MARTA, 1	913138400			280796	Madrid	28	MADRID	13	MADRID	28027	72	1	GENERAL	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	N	N	N		N	N	S		N	MADRIDCUNDIR@UNAV.ES	2	2	1	1	1	0	0	2	1	1	1	1	1
281405	COMPLEJO HOSPITALARIO UNIVERSITARIO INFANTA LEONOR	GRAN V÷A DEL ESTE, 80	911918000		911919077	280796	Madrid	28	MADRID	13	MADRID	28031	361	1	GENERAL	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	S	N		N	N	S		N	gerencia.hvll@salud.madrid.org	1	1	0	0	0	0	0	0	0	0	3	1	30
281416	CL÷NICA SAN VICENTE	AVDA. VENTISQUERO DE LA CONDESA, Nß46 4¶PLANTA	916318212	916317938	917348731	280796	Madrid	28	MADRID	13	MADRID	28035	45	11	REHABILITACI‡N PSICOF÷SICA	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		S	N	S		S	info@clinicasanvicente.es	0	0	0	0	0	0	0	0	0	0	0	0	0
281427	INSTITUTO PSIQUIµTRICO SERVICIOS DE SALUD MENTAL JOSê GERMAIN	LA LUNA, 1	915866767		915866543	280745	LeganÇs	28	MADRID	13	MADRID	28911	178	6	PSIQUIµTRICO	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	S	N		S	N	N		N	gerencia.ipjg@salud.madrid.org	0	0	0	0	0	0	0	0	0	0	0	0	0
281438	INSTITUTO PSIQUIµTRICO SERVICIOS DE SALUD MENTAL JOSê GERMAIN-2 ARAG‡N	C/ ARAG‡N,17	915866767		915866543	280745	LeganÇs	28	MADRID	13	MADRID	28914	0	6	PSIQUIµTRICO	6	COMUNIDAD AUT‡NOMA	34	SERVICIO MADRILE•O DE SALUD	S	N	S	281427	S	N	N		N	gerencia.ipjg@salud.madrid.org	0	0	0	0	0	0	0	0	0	0	0	0	0
290017	HOSPITAL GENERAL DEL H.U.R. DE MµLAGA	AVDA. CARLOS HAYA, S/N	951030100		951030157	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29010	0	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	S	290234	N	N	S		N		0	0	0	0	0	0	0	0	0	0	0	0	0
290022	HOSPITAL VIRGEN DE LA VICTORIA	CAMPUS UNIVERSITARIO TEATINOS, S/N	951032000		951032188	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29010	0	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	S	290252	N	N	S		N		0	0	0	0	0	0	0	0	0	0	0	0	0
290038	HOSPITAL CIVIL	PLAZA DEL HOSPITAL CIVIL, S/N	951030300		951030302	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29009	0	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	S	290234	N	N	S		N		0	0	0	0	0	0	0	0	0	0	0	0	0
290069	CENTRO ASISTENCIAL SAN JUAN DE DIOS	CTRA. CASABERMEJA, 126	952250550		952255039	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29014	351	6	PSIQUIµTRICO	12	PRIVADO-BENêFICO (IGLESIA)	21	PRIVADO-BENêFICO (IGLESIA)	N	N	N		N	N	S		N	centro11@malaga1.betica.sanjuandedios-oh	0	0	0	0	0	0	0	0	0	0	0	0	0
290075	CENTRO ASISTENCIAL HNAS. HOSP. DEL SAGRADO CORAZ‡N DE JESÈS	SAN JUAN BOSCO, 41	952256150		952251823	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29014	321	6	PSIQUIµTRICO	12	PRIVADO-BENêFICO (IGLESIA)	21	PRIVADO-BENêFICO (IGLESIA)	N	N	N		N	N	S		N	02administracion@hscmadrid.org	0	0	0	0	0	0	0	0	0	0	0	0	0
290081	HOSPITAL VITHAS PARQUE SAN ANTONIO	AV. PINTOR JOAQU÷N SOROLLA, 2	952211050		952211059	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29016	100	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	jmtamara@parquesanantonio.nehos.com	1	1	1	1	0	1	0	0	0	0	1	1	0
290094	HOSPITAL EL µNGEL	CORREGIDOR NICOLµS ISIDRO, 16	952045000		952348144	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29007	138	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	admon.elangel@asisa.es	1	1	0	1	0	1	0	0	0	0	1	1	0
290108	HOSPITAL DOCTOR GµLVEZ	SAN AGUST÷N, 1	952224295		952211885	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29015	62	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N		1	0	0	0	0	0	0	0	0	0	0	0	0
290115	CL÷NICA DE LA ENCARNACI‡N	FERNµNDEZ DE ALARC‡N, 2	952287766		952272473	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29007	105	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	info@clinicadelaencarnacion.com	1	1	0	1	0	0	0	0	0	0	1	0	0
290136	HOSPITAL PSIQUIµTRICO SAN FRANCISCO DE AS÷S	AV. HERNµN NÈ•EZ DE TOLEDO, 5	952201464		952201463	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29018	150	6	PSIQUIµTRICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	hospital@hospitalsanfrancisco.com	0	0	0	0	0	0	0	0	0	0	0	0	0
290141	CL÷NICA NUESTRA SRA. DEL PILAR	Pß DE SANCHA, 15-17	952217606		952217605	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29016	21	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	direccion@clinicadelpilar.com	0	0	0	0	0	0	0	0	0	0	0	0	0
290154	HOSPITAL DE ANTEQUERA	AVDA. POETA MU•OZ ROJAS, S/N	951061008		951291009	290154	Antequera	29	MALAGA	01	ANDALUC÷A	29200	159	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	N		N	N	N		N	informacion2.han.sspa@juntadeandalucia.es	1	0	0	0	0	0	0	0	0	0	1	0	0
290173	HOSPITAL QUIRONSALUD MARBELLA	AV. SEVERO OCHOA, 22	952774200		951913041	290691	Marbella	29	MALAGA	01	ANDALUC÷A	29603	75	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		N		1	2	0	1	0	0	0	0	0	0	1	1	1
290206	HOSPITAL DE LA AXARQU÷A	URB. EL TOMILLAR, S/N	951067010		951067009	290944	VÇlez-M†laga	29	MALAGA	01	ANDALUC÷A	29700	197	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	N		N	N	N		N		1	1	0	0	0	0	0	0	0	0	2	0	0
290213	HOSPITAL MAR÷TIMO DE TORREMOLINOS	C/ SANATORIO, 5	951033735		951033705	299018	Torremolinos	29	MALAGA	01	ANDALUC÷A	29620	0	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	S	290252	N	N	N		N		0	0	0	0	0	0	0	0	0	0	0	0	0
290228	CL÷NICA SANTA ELENA	URBANIZACI‡N LOS µLAMOS, S/N	952386266		952380309	299018	Torremolinos	29	MALAGA	01	ANDALUC÷A	29620	90	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		N	seara@csantaelena.com	1	1	0	1	1	1	0	0	0	0	1	1	14
290234	HOSPITAL UNIVERSITARIO REGIONAL DE MµLAGA	AVDA. CARLOS HAYA, S/N	951030100		951030157	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29010	1049	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	S	N		N	N	S		N		5	2	4	2	3	1	0	3	0	0	2	3	56
290252	HOSPITAL UNIVERSITARIO VIRGEN DE LA VICTORIA	CAMPUS UNIVERSITARIO TEATINOS, S/N	951032000		951032188	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29010	657	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	S	N		N	N	S		N		4	2	2	2	0	0	0	2	0	0	2	2	4
290265	HOSPITAL MATERNO-INFANTIL DEL H.U.R. DE MµLAGA	AVDA. ARROYO DE LOS µNGELES, S/N	951030200		951030245	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29011	0	5	MATERNO-INFANTIL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	S	290234	N	N	S		N		0	0	0	0	0	0	0	0	0	0	0	0	0
290287	HOSPITAL COSTA DEL SOL	AUTOV÷A A-7, KM. 187	952828250		952823219	290691	Marbella	29	MALAGA	01	ANDALUC÷A	29603	408	1	GENERAL	6	COMUNIDAD AUT‡NOMA	2	SERVICIO ANDALUZ DE SALUD	S	N	N		N	N	N		N		2	1	0	1	1	0	0	0	0	0	1	0	22
290290	HOSPITAL  F.A.C. DOCTOR PASCUAL	AMARGURA, 31	951019100		951019281	290672	M†laga	29	MALAGA	01	ANDALUC÷A	29012	201	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	hospitaldrpascual@jmpascual.com	0	0	0	0	0	0	0	0	0	0	1	0	0
290348	CL÷NICA EL SERANIL	CRTRA. DE ALMER÷A KM 261	952513267		952513900	290944	VÇlez-M†laga	29	MALAGA	01	ANDALUC÷A	29790	60	6	PSIQUIµTRICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		N	clinica@seranil.com	0	0	0	0	0	0	0	0	0	0	0	0	0
