;Destino;Establecimiento;Oficio;;Localidad;Comunidad autónoma;Dirección;;Cód postal;;Correo Electrónico;Teléfono;Dir. WEB;Facebook;Twiter;;;Blogger;Youtube
;Málaga;Maria Luisa Mata Calbacho;Guías turísticos;;Benalmádena;Andalucía;C/ Las Yucas, 4;;29630;;marisaguide@gmail.com;605895954;;;;;;;
;Málaga;María Palomares Perraut;Guías turísticos;;Málaga;Andalucía;C/ Pintor Rodríguez Salinas,6.;;29017;;maria_palomares9@hotmail.com;952200587;;;;;;;
;Málaga;María Victoria Buendía Ordoñez;Guías turísticos;;MALAGA;Andalucía;AVD. JOAN MIRO 4;;29011;;;952386045;;;;;;;
;Málaga;Mario Botín Villodres Lic. 1419;Taxis;;Málaga;Andalucía;c/ Juan Frances Bosca, 37. blq3- 3ºA;;29010;;mariobotin@hotmail.com;629332259;;;;;;;
;Málaga;MCMG Travel;Agencias de viajes;;Málaga;Andalucía;C/ Pirandello, 16, ;;29010;;info@malagaconmuchogusto.com;692559084;www.malagaconmuchogusto.com;;;;;;
;Málaga;Mercedes Espinel del Castillo;Guías turísticos;;Torremolinos;Andalucía;Avda. Joan Miró, 4, Edificio Salomer, 1º;;29620;;;952386042;;;;;;;
;Málaga;Miguel Ángel Colorado Álvarez Lic. 880;Taxis;;Málaga;Andalucía;c/ Alonso de Higuera, 8, pta.1;;29010;;tamat@taxitransfersmalaga.com;651510666;;;;;;;
;Málaga;Miguel Ruíz Merida Lic.1079;Taxis;;Málaga;Andalucía;c/ Leopoldo alas Clarin nº 10;;29002;;cutar79@hotmail.es;654524428;;;;;;;
;Málaga;Mónica Rodríguez  Plaza;Guías turísticos;;Benalmádena;Andalucía;C/ Camelia,;;29630;;monicarodriguezplaza@gmail.com;610051595;;;;;;;
;Málaga;Mosaico;Restaurantes y empresas turísticas de Catering;;Málaga;Andalucía;Sanchez Pastor 6;;29001;;nexha_laich@hotmail.com;625642959;;;;;;;
;Málaga;MUPAM- Museo del Patrimonio Municipal;Museos y centros de interés turístico visitable;;Málaga;Andalucía;Paseo de Reding 1;;29016;;mbruiz@malaga.eu;951928754;;;;;;;
;Málaga;Musamedin Tahir Ahmed Lic.99;Taxis;;Málaga;Andalucía;Calle Concepción Arenal nº9;;29196;;ruslan_bg2000@yahoo.com;666355358;;;;;;;
;Málaga;MUSEO ALBORANIA AULA DEL MAR;Museos y centros de interés turístico visitable;;Málaga;Andalucía;Av. Manuel Agustín Heredia, 35;;29001;;conservacion@auladelmar.info;952229287;WWW.MUSEOALBORANIA.COM;;;;;;
;Málaga;Museo Automovilístico de Málaga;Museos y centros de interés turístico visitable;;Málaga;Andalucía;Avenida Sor Teresa Prat, 15;;29003;;info@museoautomovilmalaga.com;952137001;www.museoautomovilmalaga.com;;;;;;
;Málaga;Museo Carmen Thyssen;Museos y centros de interés turístico visitable;;Málaga;Andalucía;C/ Compañia, 10;;29008;;alejandra.gonzalez@carmenthyssenmalaga.org;902303131;www.carmenthyssenmalaga.org;;;;;;
;Málaga;Museo del Vino;Museos y centros de interés turístico visitable;;Málaga;Andalucía;Plaza de Viñeros, 1;;29008;;info@museovinomalaga.com;952228493;http://www.museovinomalaga.com/;http://es-es.facebook.com/museovinomalaga;https://twitter.com/#!/MuseoVinoMalaga;;;;
;Málaga;Museo Interactivo de la Música;Museos y centros de interés turístico visitable;;Málaga;Andalucía;C/ Palacio Conde de las Navas, 15;;29008;;sandra@musicaenaccion.com;952 21 04 40;www.mimma.es;www.facebook.com/MuseoMIMMA/;twitter.com/Mimma_Malaga;;;;
;Málaga;Museo Picasso Málaga;Museos y centros de interés turístico visitable;;Málaga;Andalucía;C/ San Agustín, 8;;29015;;info@mpicassom.org;952127600;www.museopicassomalaga.org;;;;;;
;Málaga;Museo Revello de Toro;Museos y centros de interés turístico visitable;;Málaga;Andalucía;c/ Afligidos, 5;;29015;;museorevellodetoro@hotmail.com;952 06 20 69;;;;;;;
;Málaga;Museumshop Aeropuerto;Comercios;;MÁLAGA;Andalucía;C/POZO DEL REY, 3;;29015;;mcpelaez@malagavision.com;952120046;;;;;;;
;Málaga;Natividad Araceli Palomo Villodres Lic. 290;Taxis;;Málaga;Andalucía;C/ Concepcion Arenal, 9;;29196;;natipalomo290@yahoo.es;636030852;;;;;;;
;Málaga;Neventos Málaga S.L.;OPC's;;Málaga;Andalucía;c/ Armengual de la Mota, 17, entresuelo;;29007;;neventos@neventosmalaga.com;696 07 55 20;www.neventosmalaga.com;;;;;;
;Málaga;Nuria Jiménez López;Guías turísticos;;Málaga;Andalucía;C/ Andrés Pérez, 4;;29008;;tellmeyourtrip@gmail.com;629865919;;;;;;;
;Málaga;Oasis Backpackers Malaga, S.L.;Albergues;;Málaga;Andalucía;C/ San Telmo, 14;;29008;;admin@hostelsoasis.com;952005116;www.oasismalaga.com;;;;;;
;Málaga;Oficina de Información Turística de Málaga;Oficinas de información turística;;Málaga;Andalucía;Plaza de la Marina, Nº 11;;29001;;info@malagaturismo.com;951 926 020;www.malagaturismo.com;;;;;;
;Málaga;ON SPAIN LANGUAGES&SERVICES, S.L.;Escuelas de español para extranjeros;;Málaga;Andalucía;c/ Pintor Martín Cubells, 12;;29017;;;952219023;www.onspainschool.com;;;;;;
;Málaga;ORGANIZE SERVICIOS INTEGRALES ANDALUCES, S.L.;OPC's;;Málaga;Andalucía;Plaza Arriola, 12 2ºB;;29005;;info@organizemalaga.com;952005333;;;;;;;
;Málaga;Pablo Silvestre Rodríguez lic.861;Taxis;;Arroyo de la Miel;Andalucía;c/ Jaspe, blq 1, piso2;;29631;;taxikermalaga@hotmail.es;636458403;;;;;;;
;Málaga;Palacio de Ferias y Congresos de Málaga;Palacios de congresos;;Málaga;Andalucía;Avda. Ortega y Gasset, 201;;29006;;info@fycma.com;952 04 55 00;;;;;;;
;Málaga;Pascal Frulli Pugliese;Guías turísticos;;Marbella;Andalucía;c/ Pino Verde;;29604;;pascalfrulli@gmail.com;636061660;www.agpmalagacultural.es;;;;;;
;Málaga;Pedro Fernández Sánchez Lic. 1022;Taxis;;Málaga;Andalucía;Churriana;;29014;;laurafernandezramos_9@hotmail.com;687746115;;;;;;;
;Málaga;Pedro Gómez Milán Lic. 177;Taxis;;Málaga;Andalucía;c/ Almirante, nº1- 4-i;;29002;;pedro@abadiaschool.com;687 809 222;;;;;;;
;Málaga;Pedro Illana Mesa Lic. 205;Taxis;;Málaga;Andalucía;C/  Concepcion Arenal, 9;;29190;;pedromoto4283@hotmail.com;667574434;www.unitaxi.es;;;;;;
;Málaga;Pedro Marto Ariza Lic. A-16;Taxis;;Málaga;Andalucía;c/ Pepa Flores Marisol, 6 1º-3A;;29014;;pedroa1016@hotmail.com;637880198;;;;;;;
;Málaga;Pedro Miguel Baraza Jérez Lic. 1186;Taxis;;Málaga;Andalucía;C/ Concepción Arenal, 9;;29169;;pellocartago@hotmail.com;606642832;;;;;;;
;Málaga;Pedro Ramírez Reyes Lic. 895;Taxis;;Málaga;Andalucía;C/ Carril del Capitán 21, blq.9, 3ºB;;29010;;ramirez0810@hotmail.com;652873837;;;;;;;
;Málaga;Playa Baños del Carmen;Playas;;Málaga;Andalucía;Cmno. San Rafael, nº 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa Campo de Golf;Playas;;Málaga;Andalucía;Cmno San Rafael, nº 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa Candado;Playas;;Málaga;Andalucía;Cmno. San Rafael, nº 99;;29006;;mmendez@malaga.eu;951926914;;;;;;;
;Málaga;Playa de la Malagueta;Playas;;Málaga;Andalucía;Cmno. San Rafael, nº 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa de la Misericordia;Playas;;Málaga;Andalucía;Camino San Rafael, 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa de Pedregalejo;Playas;;Málaga;Andalucía;Camino de San Rafael, 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa El Dedo;Playas;;Málaga;Andalucía;Camino San Rafael, 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa El Palo;Playas;;Málaga;Andalucía;Camino San Rafael, 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa Guadalmar;Playas;;Málaga;Andalucía;Cmno San Rafael, nº 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa La Araña;Playas;;Málaga;Andalucía;Cmno. San Rafael, nº 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa La Caleta;Playas;;Málaga;Andalucía;Cno San Rafael, 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa La Fábrica;Playas;;Málaga;Andalucía;Cmno San Rafael, nº 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa Peñón del Cuervo;Playas;;Málaga;Andalucía;Cmno. San Rafael, nº 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa Sacaba;Playas;;Málaga;Andalucía;Cmno San Rafael, nº 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Playa San Andrés;Playas;;Málaga;Andalucía;Cmno San Rafael, nº 99;;29006;;mmendez@malaga.eu;951926914;http:\\playas.malaga.eu;;;;;;
;Málaga;Prima Rent a Car S.L.;Empresas de alquiler de vehículos y embarcaciones;;Málaga;Andalucía;C/ Ildefonso Marzo, nº 9;;29003;;amgarcia@rentacarprima.com;952 31 09 75;www.rentacarprima.com;https://www.facebook.com/rentacarprima;https://twitter.com/PrimaRent;;;;https://www.youtube.com/user/rentacarprima
;Málaga;QQ BIKES ELECTRIC;Empresas de transporte turístico;;Málaga;Andalucía;Muelle Uno kiosko QQ Bikes;;29001;;info@qqbikes.com;677171238;www.qqbikes.com;;;;;;
;Málaga;Rafael Guzmán Gómez            Lic. 222;Taxis;;Coin;Andalucía;C/  Virgen del Carmen,;;29100;;ragu-g@hotmail.com;610018829;;;;;;;
;Málaga;Rafael Matías Santaella Díaz lic.992;Taxis;;Málaga;Andalucía;c/ Islas Canarias, 20;;29018;;rafaelsantaellatx992@hotmail.com;629477447;;;;;;;
;Málaga;Rafael Sánchez Godoy  Lic. 580;Taxis;;Málaga;Andalucía;C/ Concepción Arenal, 9;;29004;;rafaelsanchezgodoy@gmail.com;666266008;;;;;;;
;Málaga;Ramón del Barrio Álvarez;Guías turísticos;;Torremolinos;Andalucía;C/ La Cornisa, 19 Apto 33;;29620;;ramondelbarrio@wanadoo.es;951383039;www.malaga-guiasturisticos.es;;;;;;
;Málaga;Ramón Navarrete Real Lic.865;Taxis;;Málaga;Andalucía;c/ Las Granjas, nº 13;;29010;;pepsy865@hotrmail.com;616110962;;;;;;;
;Málaga;Remo Mairate Ouzzani;Guías turísticos;;Málaga;Andalucía;C/ Antonio Martelo, 4, 3º, 3;;29006;;mayrate74promocionuniversitaria@gmail.com;649861033;;;;;;;
;Málaga;Restaurante Asako;Restaurantes y empresas turísticas de Catering;;Málaga;Andalucía;C/ carretería, 96;;29008;;gurujesus@hotmail.com;952214060;www.restauranteasako.com;;;;;;
;Málaga;Restaurante los Tres Cincos;Restaurantes y empresas turísticas de Catering;;Málaga;Andalucía;Carretera Colmenar, km 555;;29014;;restaurantelostrescincos@gmail.com;952263615;www.lostrescincos.com;;;;;;
;Málaga;Restaurante Miguel;Restaurantes y empresas turísticas de Catering;;Málaga;Andalucía;C/ Puerto nº 4;;29016;;info@restaurantemiguel.com;952226840;www.restaurantemiguel.es;;;;;;
;Málaga;Restaurante Montana;Restaurantes y empresas turísticas de Catering;;Málaga;Andalucía;Calle compás de la Victoria;;29012;;s.marlo@restaurantemontana.es;673825324;;;;;;;
;Málaga;Restaurante Puerto del León;Restaurantes y empresas turísticas de Catering;;Málaga;Andalucía;C/ Sabio Muñatón, bloque 4, 2ª A;;29014;;puertodelleon@hotmail.com;952110023;;;;;;;
;Málaga;Restaurante Strachan;Restaurantes y empresas turísticas de Catering;;Malaga;Andalucía;Strachan 5;;29015;;vicente@strachan.es;607818683;;;;;;;
;Málaga;Restaurante Vegetariano Cañadu;Restaurantes y empresas turísticas de Catering;;Málaga;Andalucía;Plaza de la Merced, 21;;29012;;urbanopaco@gmail.com;952602719;www.cañadu.es;;;;;;
;Málaga;Roberto Sunglasses - Centro Comercial Larios;Comercios;;Málaga;Andalucía;Centro Comercial Larios, Av. Aurora, 25;;29002;;admin@euromar.com;952172074;www.robertomartin.com;;;;;;
;Málaga;Roberto Sunglasses - Vialia;Comercios;;Málaga;Andalucía;Centro Comercial Vialia, Explanada de la Estación;;29002;;admin@euromar.com;952172074;www.robertomartin.com;;;;;;
;Málaga;Roberto Sunglasses, Calle Larios;Comercios;;Malaga;Andalucía;C/ Larios, 10;;29001;;admin@euroromar.com;952172074;www.robertosunglasses.com;;;;;;
;Málaga;Rocío Gómez Erola;Guías turísticos;;Málaga;Andalucía;C/  Martínez de la Rosa, 50, ;;29010;;rociogerola@gmail.com;688919166;;;;;;;
;Málaga;Rocío Ortiz Menacho Lic. 965;Taxis;;Málaga;Andalucía;C/ Concepción Arenal, 9;;29169;;rocio_pipo@hotmail.com;652933292;;;;;;;
;Málaga;Roland Klawitter Castañeda;Guías turísticos;;Málaga;Andalucía;C/ La Hoz, nº 6 Bloque 2-5ºD ;;29002;;rkcmail4@gmail.com;610083679;;;;;;;
;Málaga;Rural Andalus S.L.;Agencias de viajes;;Málaga;Andalucía;c/ Montes de Oca, 18,  bajo;;29007;;ruralandalus@ruralandalus.es;952276229;http://www.ruralandalus.es/;;;;;;
;Málaga;SAIL & FUN;Empresas de turismo activo;;Málaga;Andalucía;LOCAL PPL4-01. MUELLE PESQUERO S/N. PUERTO MALAGA ;;29015;;laura.herrero@sailandfun.es;952219518;www.sailandfun.es;www.facebook.com/SailAndFunMalaga;;;;;
;Málaga;Salvador Iván Durán Muñoz Lic. 280;Taxis;;Málaga;Andalucía;Avenida Juan XXIII nº57, 2ºD;;29006;;info@taxienmalagaonline.es;633121034;www.taxienmalagaonline.es;;;;;;
;Málaga;Salvador Ruiz Gallego Lic.1111;Taxis;;Málaga;Andalucía;c/ Arenisca, 16;;29006;;srgtaxi@hotmail.es;696058660;;;;;;;
;Málaga;Sandra  Jiménez Rodríguez;Guías turísticos;;Málaga;Andalucía;C/ Comedias;;29016;;sajiroes@yahoo.es;627940303;;;;;;;
;Málaga;Santiago Sánchez Mateos;Guías turísticos;;Málaga;Andalucía;malaga;;29001;;santiagosanchez@simplementeviajar.com;667554773;;;;;;;
;Málaga;Scrappiel;Artesanos;;Málaga;Andalucía;C/ Andrés Pérez, 7;;29008;;manualidadescrappiel@gmail.com;656673798;;;;;;;
;Málaga;Sebastián Cobos Muñoz      Lic. 647;Taxis;;Malaga;Andalucía;C/ Suarez nº 99;;29010;;tutaximalaga@gmail.com;650243708;;;;;;;
;Málaga;Segway Málaga Tours;Empresas de transporte turístico;;Málaga;Andalucía;Calle Trinidad Grund 8, 29001-Málaga.;;29001;;info@segwaymalagatours.com;630152978;www.segwaymalagatours.com;;SEGWAYMALAGA;;;;
;Málaga;Silvina Axelrad de Gago;Guías turísticos;;Mijas;Andalucía;C/ Acequia del Real, 2;;29649;;silvinaxel@gmail.com;617488112;;;;;;;
;Málaga;Smart Holidays Andalusia, SCA;OPC's;;Málaga;Andalucía;C/ Heroes de Sostoa, 87, 9º 18;;29002;;info@smartholidaysandalusia.com;634592556;www.smartholidaysandalusia.com;;;;;;
;Málaga;Spetting Tours: Turismo y cultura de Málaga;Guías turísticos;;Málaga;Andalucía;calle reding,8, 7ºC;;29016;;actividades@live.com;654929537;;;;;;;
;Málaga;SUN AVENTURE TURISMO ACTIVO S.L;Empresas de turismo activo;;Málaga;Andalucía;C/ ;;29016;;GERENTE@SUNAVENTURE.COM;650730117;;;;;;;
;Málaga;Taberna del Tapeo;Restaurantes y empresas turísticas de Catering;;Málaga;Andalucía;C/ Alcazabilla, 12;;29015;;info@tabernadeltapeo.es;952609530;www.tabernadeltapeo.es;;;;;;
;Málaga;TAXI - UNION  S.C.A.;Taxis;;MALAGA;Andalucía;C/ CAUDAL Nº 70;;29006;;info@taxienmalaga.net;952040804;www.taxienmalaga.net;;;;;;
;Málaga;Taxi Costa Sol;Taxis;;Málaga;Andalucía;C/ Concepcion Arenal, 9;;29004;;jaredondo@aumat.org;952345204;www.taxicostasol.com;;;;;;
;Málaga;Touremotion;OPC's;;Málaga;Andalucía;Av. de los Guindos, 48;;29004;;info@touremotion.es;657760873;www.touremotion.es;;;;;;
;Málaga;Tours in Málaga;Guías turísticos;;Málaga;Andalucía;C/  Martínez de la Rosa, 50, ;;29010;;info@toursinmalaga.com;688919166;www.toursinmalaga.com;https://www.facebook.com/toursinmalaga/;https://twitter.com/ToursinMalaga;;;;
;Málaga;Trinidad Blanco Martínez;Guías turísticos;;Benalmádena Costa;Andalucía;C/ Firmamento, 38, Urbanización Cerro del Águila, Casa 21;;29630;;tierradeeventos@hotmail.com;687583076;tierraeventos.com;facebook.com/tierraeventosandalucia;tierradeeventos;;;http://tierradeeventos.blogspot.com.es;tierradeeventos.com
;Málaga;TURISMO Y VIAJES DEL SUR S.L.;Agencias de viajes;;malaga;Andalucía;C/ Pintor Martínez Cubells, 12;;29017;;teregoma@hotmail.com;952219023;;;;;;;
;Málaga;UNITAXI;Taxis;;Málaga;Andalucía;C/ Concepción Arenal, 9;;29004;;presidente@aumat.org;952 34 52 04;www.unitaxi.es;;;;;;
;Málaga;Venta Galwey;Restaurantes y empresas turísticas de Catering;;Málaga;Andalucía;Carretera Los Montes, Venta Galwey s.n;;29013;;ventagalwey@yahoo.es;952110128;;;;;;;
;Málaga;Verónica Martín Martín Lic. 728;Taxis;;Málaga;Andalucía;C/ Concepción Arenal, 9;;29169;;veronitin@hotmail.com;616634752;;;;;;;
;Málaga;Viajes Célebres Internacional;Agencias de viajes;;Málaga;Andalucía;C/ Martínez Maldonado, 79;;29007;;oalonso@viajescelebres.com;952300187 ;www.viajescelebres.com;http://www.facebook.com/viajes.celebres.1;;;;;
;Málaga;Vicente Ternero Mérida Lic.845;Taxis;;Málaga;Andalucía;c/ Alcalde Eduardo Carvajal nº25;;29014;;v.ternero.taxi@gmail.com;619507516;;;;;;;
;Málaga;Victor Garrido Leiro;Guías turísticos;;Málaga;Andalucía;Pl de la Marina, 8;;29001;;hola@welovemalaga.com;646543566;www.welovemalaga.com;;;;;;
;Málaga;VILLA LORENA MALAGA;Hoteles y apartamentos turísticos;;Málaga;Andalucía;C/ República Argentina, 16 a;;29016;;info@villalorenamalaga.com;952609579;www.villalorena.com;;;;;;
;Málaga;Voilà Málaga;OPC's;;Málaga;Andalucía;C/ Carretería, 22, 1 I;;29008;;info@voilamalaga.com;654 478 414;www.voilamalaga.com;www.facebook.com/voilamalaga/;www.twitter.com/VOILAMALAGA;;;www.voilamalaga.com/blog-es/;www.youtube.com/user/voilamalaga
;Málaga;XTRAVENTURA;Empresas de turismo activo;;Málaga;Andalucía;C/ Casas de Campos Nº3, planta 5, puerta 25;;29001;;info@xtraventura.es;696875154;www.xtraventura.es;http://www.facebook.com/profile.php?id=100002566059793&ref=ts;https://twitter.com/#!/xtraventura;;;;http://www.youtube.com/user/xtraventura?feature=guide
;Málaga;Yolanda Fernández Lic. 90;Taxis;;Málaga;Andalucía;wwww.taximalagaconfort.com;;29006;;algares2000@yahoo.es;654641843;;;;;;;
;Manacor;APARTAMENTOS ARCOS PLAYA;Hoteles y apartamentos turísticos;;S'ILLOT;Illes Balears;plaça Sabina, s/n;;07687;;info@arcosplaya.com;0034971810166;WWW.ARCOSPLAYA.COM;;;;;;
;Manacor;APARTAMENTOS SOL ROMÁNTICA;Hoteles y apartamentos turísticos;;MANACOR;Illes Balears;C/ VIOLETAS, 326. CALA ROMÁNTICA.;;07680;;info@solromantica.com;971 55 88 17;;;;;;;
;Manacor;APARTHOTEL CLUB CALA ROMANI;Hoteles y apartamentos turísticos;;CALES DE MALLORCA;Illes Balears;carrer de sa Mola s/n;;07630;;direccio@clubcalaromani.com;971833625;http://www.clubcalaromani.com/es/index.html;@hotelclubcalaromani12;;;;;
;Manacor;APARTHOTEL PORTODRACH;Hoteles y apartamentos turísticos;;MANACOR;Illes Balears;Ctra.de les Coves s/n;;07680;;info@aparthotelportodrach.com;971820848;;;;;;;
;Manacor;Ayuntamiento de Manacor;Oficinas de información turística;;Manacor;Illes Balears;plaça del Convent s/n;;07500;;turisme@manacor.org;971849126;;;;;;;
;Manacor;BAR RESTAURANTE VORA MAR;Restaurantes y empresas turísticas de Catering;;MANACOR;Illes Balears;C/SON MORO, 72. CALA MANDIA. PORTO CRISTO NOU;;07689;;boretesaplaza@gmail.com;871 700 218;;;;;;;
;Manacor;CAFETERIA LAS GOLONDRINAS;Bares y cafeterías;;PORTO CRISTO;Illes Balears;Burdils, 12;;07680;;amas@site5.es;971821616;;;;;;;
;Manacor;Cala Anguila;Playas;;Cala Murada;Illes Balears;www.visitmanacor.com;;07688;;turisme@manacor.org;971849126;;;;;;;
;Manacor;Cala Antena;Playas;;Cala Anguila;Illes Balears;www.visitmanacor.com;;07680;;turisme@manacor.org;971849126;;;;;;;
;Manacor;Cala Mendia;Playas;;Cala Antena;Illes Balears;www.visitmanacor.com;;07689;;turisme@manacor.org;971849126;;;;;;;
;Manacor;Cala Murada;Playas;;Porto Cristo;Illes Balears;www.visitmanacor.com;;07680;;turisme@manacor.org;971849126;;;;;;;
;Manacor;HOTEL APARTAMENTOS PLAYA MOREIA;Hoteles y apartamentos turísticos;;S'ILLOT;Illes Balears;CAMI DE LA MAR,2;;07687;;comercial@playamoreia.com;658958891;www.playamoreia.com;;;;;;
;Manacor;HOTEL CLUB S´ILLOT;Hoteles y apartamentos turísticos;;Manacor;Illes Balears;CARDS, 12. S'Illot.;;07687;;hotel@hotelsillot.com;971810034;;;;;;;
;Manacor;Platja de Porto Cristo;Playas;;Es Domingos Grans;Illes Balears;www.visitmanacor.com;;07689;;turisme@manacor.org;971849126;;;;;;;
;Manacor;Platja de s´Illot;Playas;;Es Domingos Petits;Illes Balears;www.visitmanacor.com;;07689;;turisme@manacor.org;971849126;;;;;;;
;Manacor;Platja es Domingos Grans;Playas;;Cala Mendia;Illes Balears;www.visitmanacor.com;;07680;;turisme@manacor.org;971849126;;;;;;;
;Manacor;Platja es Domingos Petits;Playas;;s'Estany d'en Mas;Illes Balears;www.visitmanacor.com;;07680;;turisme@manacor.org;971849126;;;;;;;
;Manacor;Platja Estany d´en Mas;Playas;;s'Illot;Illes Balears;www.visitmanacor.com;;07687;;turisme@manacor.org;971849126;;;;;;;
;Manacor;RESTAURANT CAN BERNAT DE SA PARRA;Restaurantes y empresas turísticas de Catering;;MANACOR;Illes Balears;C/ PUERTO, 91. PORTO CRISTO;;07680;;ltorres@site5.es;971 821262;;;;;;;
;Manacor;RESTAURANTE ARCOS PLAYA;Restaurantes y empresas turísticas de Catering;;MANACOR;Illes Balears;C/ PLAÇA SAVINA, S/N. S'ILLOT;;07687;;info@arcosplaya.com;971 810525;;;;;;;
;Manacor;RESTAURANTE CAN MARCH;Restaurantes y empresas turísticas de Catering;;MANACOR;Illes Balears;http://www.canmarch.com/;;07500;;info@canmarch.com;971550002;http://www.canmarch.com/;canmarchrestaurant;@canmarchrestaur;;;;
;Manacor;RESTAURANTE ES TANIT;Restaurantes y empresas turísticas de Catering;;PORTO CRISTO;Illes Balears;CARRER BURDILS 12;;07680;;carlosmas@hotmail.es;971821531;;;;;;;
;Manacor;RESTAURANTE SA PEDRA;Restaurantes y empresas turísticas de Catering;;MANACOR;Illes Balears;C/ VERÍ, 4. PORTO CRISTO;;07680;;sapedrarestaurant@hotmail.es;971 820932;;;;;;;
;Manacor;RESTAURANTE SOL ROMÁNTICA;Restaurantes y empresas turísticas de Catering;;MANACOR;Illes Balears;C/ VIOLETAS, 326. CALA ROMÁNTICA.;;07680;;info@solromantica.com;971 55 88 17;;;;;;;
